"","ISO","year","value"
"1","AFG",2002,NA
"2","AFG",2003,9.4096805951132
"3","AFG",2004,34.503038960757
"4","AFG",2005,10.75154924378
"5","AFG",2006,8.61218569817627
"6","AFG",2007,11.3191033542335
"7","AFG",2008,15.3336942075806
"8","AFG",2009,23.8353682405404
"9","AFG",2010,17.0069552262811
"10","AFG",2011,22.4415570491598
"11","AFG",2012,NA
"12","AFG",2013,NA
"13","AFG",2014,NA
"14","AFG",2015,NA
"15","AFG",2016,NA
"16","AFG",2017,NA
"17","AGO",2002,NA
"18","AGO",2003,NA
"19","AGO",2004,NA
"20","AGO",2005,NA
"21","AGO",2006,NA
"22","AGO",2007,NA
"23","AGO",2008,NA
"24","AGO",2009,NA
"25","AGO",2010,NA
"26","AGO",2011,NA
"27","AGO",2012,NA
"28","AGO",2013,NA
"29","AGO",2014,NA
"30","AGO",2015,NA
"31","AGO",2016,NA
"32","AGO",2017,NA
"33","ALB",1980,NA
"34","ALB",1981,NA
"35","ALB",1982,NA
"36","ALB",1983,NA
"37","ALB",1984,NA
"38","ALB",1985,NA
"39","ALB",1986,NA
"40","ALB",1987,NA
"41","ALB",1988,NA
"42","ALB",1989,NA
"43","ALB",1990,NA
"44","ALB",1991,NA
"45","ALB",1992,NA
"46","ALB",1993,NA
"47","ALB",1994,NA
"48","ALB",1995,77.2380564218727
"49","ALB",1996,80.7990553432655
"50","ALB",1997,75.3854215944566
"51","ALB",1998,96.2072381711491
"52","ALB",1999,105.815519835911
"53","ALB",2000,112.334272857742
"54","ALB",2001,120.867997492977
"55","ALB",2002,127.964277384373
"56","ALB",2003,85.0920823659856
"57","ALB",2004,81.7226743005013
"58","ALB",2005,86.9172366119227
"59","ALB",2006,98.0790482399172
"60","ALB",2007,NA
"61","ALB",2008,NA
"62","ALB",2009,NA
"63","ALB",2010,NA
"64","ALB",2011,NA
"65","ALB",2012,NA
"66","ALB",2013,NA
"67","ALB",2014,NA
"68","ALB",2015,NA
"69","ALB",2016,NA
"70","ALB",2017,NA
"71","AND",2010,NA
"72","ARE",2010,1086.96397515763
"73","ARE",2011,1402.86266878076
"74","ARE",2012,1958.20309967409
"75","ARE",2013,NA
"76","ARE",2014,NA
"77","ARE",2015,NA
"78","ARE",2016,NA
"79","ARE",2017,NA
"80","ARG",1965,NA
"81","ARG",1966,NA
"82","ARG",1967,NA
"83","ARG",1968,NA
"84","ARG",1969,NA
"85","ARG",1970,NA
"86","ARG",1971,NA
"87","ARG",1972,NA
"88","ARG",1973,NA
"89","ARG",1974,NA
"90","ARG",1975,NA
"91","ARG",1976,NA
"92","ARG",1977,NA
"93","ARG",1978,NA
"94","ARG",1979,NA
"95","ARG",1980,NA
"96","ARG",1981,NA
"97","ARG",1982,NA
"98","ARG",1983,NA
"99","ARG",1984,NA
"100","ARG",1985,NA
"101","ARG",1986,NA
"102","ARG",1987,NA
"103","ARG",1988,NA
"104","ARG",1989,NA
"105","ARG",1990,NA
"106","ARG",1991,1516.79368914394
"107","ARG",1992,1772.75389793237
"108","ARG",1993,2553.36644150017
"109","ARG",1994,2625.27219180705
"110","ARG",1995,1925.13544466337
"111","ARG",1996,1562.94454517682
"112","ARG",1997,1380.59233895256
"113","ARG",1998,1569.89388064953
"114","ARG",1999,1443.17525271501
"115","ARG",2000,1287.38077167855
"116","ARG",2001,1287.12844305088
"117","ARG",2002,931.544178477271
"118","ARG",2003,605.455600839925
"119","ARG",2004,650.206687957742
"120","ARG",2005,844.275899262423
"121","ARG",2006,1181.90776667295
"122","ARG",2007,3667.40805824618
"123","ARG",2008,5709.08832640965
"124","ARG",2009,4328.7802017061
"125","ARG",2010,NA
"126","ARG",2011,NA
"127","ARG",2012,NA
"128","ARG",2013,NA
"129","ARG",2014,NA
"130","ARG",2015,NA
"131","ARG",2016,NA
"132","ARG",2017,NA
"133","ATG",1977,NA
"134","ATG",1978,NA
"135","ATG",1979,NA
"136","ATG",1980,NA
"137","ATG",1981,NA
"138","ATG",1982,NA
"139","ATG",1983,NA
"140","ATG",1984,NA
"141","ATG",1985,NA
"142","ATG",1986,NA
"143","ATG",1987,NA
"144","ATG",1988,NA
"145","ATG",1989,NA
"146","ATG",1990,NA
"147","ATG",1991,NA
"148","ATG",1992,NA
"149","ATG",1993,NA
"150","ATG",1994,NA
"151","ATG",1995,NA
"152","ATG",1996,NA
"153","ATG",1997,NA
"154","ATG",1998,NA
"155","ATG",1999,NA
"156","ATG",2000,NA
"157","ATG",2001,NA
"158","ATG",2002,NA
"159","ATG",2003,NA
"160","ATG",2004,NA
"161","ATG",2005,NA
"162","ATG",2006,NA
"163","ATG",2007,NA
"164","ATG",2008,NA
"165","ATG",2009,NA
"166","ATG",2010,NA
"167","ATG",2011,NA
"168","ATG",2012,NA
"169","ATG",2013,NA
"170","ATG",2014,NA
"171","ATG",2015,NA
"172","ATG",2016,NA
"173","ATG",2017,NA
"174","AUS",1975,NA
"175","AUS",1976,NA
"176","AUS",1977,NA
"177","AUS",1978,NA
"178","AUS",1979,NA
"179","AUS",1980,NA
"180","AUS",1981,NA
"181","AUS",1982,NA
"182","AUS",1983,NA
"183","AUS",1984,NA
"184","AUS",1985,NA
"185","AUS",1986,NA
"186","AUS",1987,NA
"187","AUS",1988,NA
"188","AUS",1989,NA
"189","AUS",1990,NA
"190","AUS",1991,3875.69785262279
"191","AUS",1992,5348.14475876128
"192","AUS",1993,2765.61543662258
"193","AUS",1994,2814.8089328394
"194","AUS",1995,4339.3354871554
"195","AUS",1996,2911.81441560308
"196","AUS",1997,3397.65199430371
"197","AUS",1998,3732.76296262055
"198","AUS",1999,6204.31124904764
"199","AUS",2000,3668.8459324413
"200","AUS",2001,3558.59243915999
"201","AUS",2002,4202.58159876177
"202","AUS",2003,4509.2710125651
"203","AUS",2004,3970.42903333375
"204","AUS",2005,5876.60788891648
"205","AUS",2006,5805.48085165978
"206","AUS",2007,7578.80124671591
"207","AUS",2008,5047.48809142453
"208","AUS",2009,5437.38639670987
"209","AUS",2010,4406.46946460022
"210","AUS",2011,5672.85184319073
"211","AUS",2012,4346.74474891779
"212","AUS",2013,NA
"213","AUS",2014,NA
"214","AUS",2015,NA
"215","AUS",2016,NA
"216","AUS",2017,NA
"217","AUT",1976,NA
"218","AUT",1977,NA
"219","AUT",1978,NA
"220","AUT",1979,NA
"221","AUT",1980,NA
"222","AUT",1981,NA
"223","AUT",1982,NA
"224","AUT",1983,NA
"225","AUT",1984,NA
"226","AUT",1985,NA
"227","AUT",1986,NA
"228","AUT",1987,NA
"229","AUT",1988,NA
"230","AUT",1989,NA
"231","AUT",1990,NA
"232","AUT",1991,9814.30386719948
"233","AUT",1992,11375.328824459
"234","AUT",1993,11472.3607489478
"235","AUT",1994,11120.7449754146
"236","AUT",1995,11806.010541358
"237","AUT",1996,8053.46901836529
"238","AUT",1997,7602.77699944281
"239","AUT",1998,8182.88744746656
"240","AUT",1999,7677.87683121644
"241","AUT",2000,7452.00097072882
"242","AUT",2001,8155.36446297084
"243","AUT",2002,8781.63977921361
"244","AUT",2003,9173.39493591993
"245","AUT",2004,10050.4613136654
"246","AUT",2005,8933.70558684096
"247","AUT",2006,8631.64998625964
"248","AUT",2007,7201.33816319608
"249","AUT",2008,7904.39493108762
"250","AUT",2009,8151.86806292169
"251","AUT",2010,7751.7089546592
"252","AUT",2011,7787.6958648648
"253","AUT",2012,8010.41223090605
"254","AUT",2013,NA
"255","AUT",2014,NA
"256","AUT",2015,NA
"257","AUT",2016,NA
"258","AUT",2017,NA
"259","AZE",1992,NA
"260","AZE",1993,NA
"261","AZE",1994,NA
"262","AZE",1995,64.4002135861995
"263","AZE",1996,34.6899939866975
"264","AZE",1997,39.9001444388938
"265","AZE",1998,44.1667497538986
"266","AZE",1999,44.2967614363457
"267","AZE",2000,40.294896500081
"268","AZE",2001,39.2962718059581
"269","AZE",2002,49.7166286728954
"270","AZE",2003,55.3194369437277
"271","AZE",2004,56.0453107563739
"272","AZE",2005,69.0051835893471
"273","AZE",2006,84.6638036029862
"274","AZE",2007,131.879130499801
"275","AZE",2008,106.53068184443
"276","AZE",2009,183.538780862233
"277","AZE",2010,148.079126928024
"278","AZE",2011,141.336602466421
"279","AZE",2012,144.163126203773
"280","AZE",2013,NA
"281","AZE",2014,NA
"282","AZE",2015,NA
"283","AZE",2016,NA
"284","AZE",2017,NA
"285","BDI",1965,NA
"286","BDI",1966,NA
"287","BDI",1967,NA
"288","BDI",1968,NA
"289","BDI",1969,NA
"290","BDI",1970,NA
"291","BDI",1971,NA
"292","BDI",1972,NA
"293","BDI",1973,NA
"294","BDI",1974,NA
"295","BDI",1975,NA
"296","BDI",1976,NA
"297","BDI",1977,NA
"298","BDI",1978,NA
"299","BDI",1979,NA
"300","BDI",1980,NA
"301","BDI",1981,NA
"302","BDI",1982,NA
"303","BDI",1983,NA
"304","BDI",1984,NA
"305","BDI",1985,NA
"306","BDI",1986,NA
"307","BDI",1987,NA
"308","BDI",1988,NA
"309","BDI",1989,NA
"310","BDI",1990,NA
"311","BDI",1991,8.24845658438737
"312","BDI",1992,9.50746080187597
"313","BDI",1993,9.58117141882462
"314","BDI",1994,9.48789572960085
"315","BDI",1995,4.84115986557869
"316","BDI",1996,2.43292891558954
"317","BDI",1997,2.08288594884219
"318","BDI",1998,1.55026967864044
"319","BDI",1999,1.72975192004831
"320","BDI",2000,1.242887449937
"321","BDI",2001,1.35883773544045
"322","BDI",2002,0.950107766590939
"323","BDI",2003,0.818900334522421
"324","BDI",2004,0.708735015638032
"325","BDI",2005,0.40919066592061
"326","BDI",2006,NA
"327","BDI",2007,NA
"328","BDI",2008,NA
"329","BDI",2009,NA
"330","BDI",2010,NA
"331","BDI",2011,NA
"332","BDI",2012,NA
"333","BDI",2013,NA
"334","BDI",2014,NA
"335","BDI",2015,NA
"336","BDI",2016,NA
"337","BDI",2017,NA
"338","BEL",1995,NA
"339","BEL",1996,NA
"340","BEL",1997,NA
"341","BEL",1998,NA
"342","BEL",1999,NA
"343","BEL",2000,NA
"344","BEL",2001,NA
"345","BEL",2002,NA
"346","BEL",2003,NA
"347","BEL",2004,NA
"348","BEL",2005,NA
"349","BEL",2006,NA
"350","BEL",2007,NA
"351","BEL",2008,NA
"352","BEL",2009,NA
"353","BEL",2010,NA
"354","BEL",2011,NA
"355","BEL",2012,NA
"356","BEL",2013,NA
"357","BEL",2014,NA
"358","BEL",2015,NA
"359","BEL",2016,NA
"360","BEL",2017,NA
"361","BEN",1970,NA
"362","BEN",1971,NA
"363","BEN",1972,NA
"364","BEN",1973,NA
"365","BEN",1974,NA
"366","BEN",1975,NA
"367","BEN",1976,NA
"368","BEN",1977,NA
"369","BEN",1978,NA
"370","BEN",1979,NA
"371","BEN",1980,NA
"372","BEN",1981,NA
"373","BEN",1982,NA
"374","BEN",1983,NA
"375","BEN",1984,NA
"376","BEN",1985,NA
"377","BEN",1986,NA
"378","BEN",1987,NA
"379","BEN",1988,NA
"380","BEN",1989,NA
"381","BEN",1990,NA
"382","BEN",1991,NA
"383","BEN",1992,NA
"384","BEN",1993,NA
"385","BEN",1994,NA
"386","BEN",1995,34.1445583816388
"387","BEN",1996,31.4711066333439
"388","BEN",1997,31.4354081233162
"389","BEN",1998,33.2648763341668
"390","BEN",1999,40.5810501068858
"391","BEN",2000,42.721360216463
"392","BEN",2001,24.5952407468833
"393","BEN",2002,32.143603843415
"394","BEN",2003,37.4288745932631
"395","BEN",2004,31.2275955406455
"396","BEN",2005,33.907973196174
"397","BEN",2006,31.8194412558767
"398","BEN",2007,39.0496836361411
"399","BEN",2008,52.4556829293215
"400","BEN",2009,68.5691163022573
"401","BEN",2010,56.8557954530311
"402","BEN",2011,29.551364618644
"403","BEN",2012,46.0649175502227
"404","BEN",2013,NA
"405","BEN",2014,NA
"406","BEN",2015,NA
"407","BEN",2016,NA
"408","BEN",2017,NA
"409","BFA",1970,NA
"410","BFA",1971,NA
"411","BFA",1972,NA
"412","BFA",1973,NA
"413","BFA",1974,NA
"414","BFA",1975,NA
"415","BFA",1976,NA
"416","BFA",1977,NA
"417","BFA",1978,NA
"418","BFA",1979,NA
"419","BFA",1980,NA
"420","BFA",1981,NA
"421","BFA",1982,NA
"422","BFA",1983,NA
"423","BFA",1984,NA
"424","BFA",1985,NA
"425","BFA",1986,NA
"426","BFA",1987,NA
"427","BFA",1988,NA
"428","BFA",1989,NA
"429","BFA",1990,NA
"430","BFA",1991,41.3274239966921
"431","BFA",1992,34.592859309555
"432","BFA",1993,33.4686002670678
"433","BFA",1994,29.603344087108
"434","BFA",1995,74.2895349276467
"435","BFA",1996,59.1689187946515
"436","BFA",1997,50.6641629433874
"437","BFA",1998,46.1899386673867
"438","BFA",1999,51.6740662011452
"439","BFA",2000,25.081338361364
"440","BFA",2001,18.9070741677483
"441","BFA",2002,23.9101322528439
"442","BFA",2003,22.235385551607
"443","BFA",2004,25.5282424120573
"444","BFA",2005,26.0428567019038
"445","BFA",2006,33.7339908343772
"446","BFA",2007,53.9753246843204
"447","BFA",2008,42.4741949755766
"448","BFA",2009,52.1880058394608
"449","BFA",2010,44.1414319325689
"450","BFA",2011,59.2948972270139
"451","BFA",2012,75.348946631776
"452","BFA",2013,NA
"453","BFA",2014,NA
"454","BFA",2015,NA
"455","BFA",2016,NA
"456","BFA",2017,NA
"457","BGD",1960,NA
"458","BGD",1961,NA
"459","BGD",1962,NA
"460","BGD",1963,NA
"461","BGD",1964,NA
"462","BGD",1965,NA
"463","BGD",1966,NA
"464","BGD",1967,NA
"465","BGD",1968,NA
"466","BGD",1969,NA
"467","BGD",1970,NA
"468","BGD",1971,NA
"469","BGD",1972,NA
"470","BGD",1973,NA
"471","BGD",1974,NA
"472","BGD",1975,NA
"473","BGD",1976,NA
"474","BGD",1977,NA
"475","BGD",1978,NA
"476","BGD",1979,NA
"477","BGD",1980,NA
"478","BGD",1981,NA
"479","BGD",1982,NA
"480","BGD",1983,NA
"481","BGD",1984,NA
"482","BGD",1985,NA
"483","BGD",1986,NA
"484","BGD",1987,NA
"485","BGD",1988,NA
"486","BGD",1989,NA
"487","BGD",1990,NA
"488","BGD",1991,7.65958435136738
"489","BGD",1992,7.77011516551854
"490","BGD",1993,8.31860262227097
"491","BGD",1994,9.25038185137773
"492","BGD",1995,9.04880663900608
"493","BGD",1996,8.54445105275014
"494","BGD",1997,7.84723844627108
"495","BGD",1998,7.12766427962572
"496","BGD",1999,6.50715571644017
"497","BGD",2000,6.11162130763424
"498","BGD",2001,6.11542379786348
"499","BGD",2002,6.19192221650666
"500","BGD",2003,6.51747891121196
"501","BGD",2004,7.32359741091311
"502","BGD",2005,13.6432662152387
"503","BGD",2006,14.473545969727
"504","BGD",2007,16.8921399487422
"505","BGD",2008,28.2589626062913
"506","BGD",2009,32.4537766646804
"507","BGD",2010,25.7984011856149
"508","BGD",2011,30.64220082885
"509","BGD",2012,NA
"510","BGD",2013,NA
"511","BGD",2014,NA
"512","BGD",2015,NA
"513","BGD",2016,NA
"514","BGD",2017,NA
"515","BGR",1980,NA
"516","BGR",1981,NA
"517","BGR",1982,NA
"518","BGR",1983,NA
"519","BGR",1984,NA
"520","BGR",1985,NA
"521","BGR",1986,NA
"522","BGR",1987,NA
"523","BGR",1988,NA
"524","BGR",1989,NA
"525","BGR",1990,NA
"526","BGR",1991,154.38398022633
"527","BGR",1992,57.9526858554125
"528","BGR",1993,2.91361531207961
"529","BGR",1994,117.837577954454
"530","BGR",1995,35.5651527952314
"531","BGR",1996,19.2004917688254
"532","BGR",1997,112.528036580822
"533","BGR",1998,31.6695412208687
"534","BGR",1999,102.627246036471
"535","BGR",2000,322.969407070551
"536","BGR",2001,507.775486513781
"537","BGR",2002,676.183550762829
"538","BGR",2003,687.785045244893
"539","BGR",2004,649.460282338463
"540","BGR",2005,804.851772702971
"541","BGR",2006,854.123878609095
"542","BGR",2007,809.714095125473
"543","BGR",2008,779.171998337712
"544","BGR",2009,602.044220613688
"545","BGR",2010,663.419457713152
"546","BGR",2011,344.879433769278
"547","BGR",2012,402.990290811461
"548","BGR",2013,NA
"549","BGR",2014,NA
"550","BGR",2015,NA
"551","BGR",2016,NA
"552","BGR",2017,NA
"553","BHR",2006,NA
"554","BHR",2007,2111.99417637274
"555","BHR",2008,1928.19384551104
"556","BHR",2009,2437.88922823044
"557","BHR",2010,2422.13144438179
"558","BHR",2011,2169.45220929516
"559","BHR",2012,NA
"560","BHR",2013,NA
"561","BHR",2014,NA
"562","BHR",2015,NA
"563","BHR",2016,NA
"564","BHR",2017,NA
"565","BHS",1989,NA
"566","BHS",1990,NA
"567","BHS",1991,3145.06550285084
"568","BHS",1992,2786.80010102547
"569","BHS",1993,2194.48296441709
"570","BHS",1994,2359.342722387
"571","BHS",1995,2719.18272379087
"572","BHS",1996,2033.59914651071
"573","BHS",1997,2785.10465762253
"574","BHS",1998,2801.50141045038
"575","BHS",1999,2297.85918236382
"576","BHS",2000,2467.89950964808
"577","BHS",2001,2048.70338953732
"578","BHS",2002,2289.22685514246
"579","BHS",2003,2951.77051672236
"580","BHS",2004,1990.92758770277
"581","BHS",2005,2629.95211264476
"582","BHS",2006,3133.55280981417
"583","BHS",2007,3328.8004017825
"584","BHS",2008,2635.17016350681
"585","BHS",2009,3063.25155965942
"586","BHS",2010,2399.14750871276
"587","BHS",2011,NA
"588","BHS",2012,NA
"589","BHS",2013,NA
"590","BHS",2014,NA
"591","BHS",2015,NA
"592","BHS",2016,NA
"593","BHS",2017,NA
"594","BIH",2005,NA
"595","BIH",2006,NA
"596","BIH",2007,NA
"597","BIH",2008,NA
"598","BIH",2009,NA
"599","BIH",2010,NA
"600","BIH",2011,NA
"601","BIH",2012,NA
"602","BIH",2013,NA
"603","BIH",2014,NA
"604","BIH",2015,NA
"605","BIH",2016,NA
"606","BIH",2017,NA
"607","BLR",1990,NA
"608","BLR",1991,NA
"609","BLR",1992,486.806136762509
"610","BLR",1993,133.61560049224
"611","BLR",1994,33.902316896898
"612","BLR",1995,116.581218873181
"613","BLR",1996,89.3582068133253
"614","BLR",1997,446.338557534196
"615","BLR",1998,504.748860910345
"616","BLR",1999,463.653471623279
"617","BLR",2000,569.068436320447
"618","BLR",2001,531.455824816527
"619","BLR",2002,449.259400382306
"620","BLR",2003,671.069671165639
"621","BLR",2004,1171.16346136051
"622","BLR",2005,1471.68243251892
"623","BLR",2006,1719.11632466332
"624","BLR",2007,1811.07592055517
"625","BLR",2008,1854.09548554316
"626","BLR",2009,2010.1951486685
"627","BLR",2010,1893.31902599688
"628","BLR",2011,1587.34550837394
"629","BLR",2012,1389.93642554826
"630","BLR",2013,NA
"631","BLR",2014,NA
"632","BLR",2015,NA
"633","BLR",2016,NA
"634","BLR",2017,NA
"635","BLZ",1970,NA
"636","BLZ",1971,NA
"637","BLZ",1972,NA
"638","BLZ",1973,NA
"639","BLZ",1974,NA
"640","BLZ",1975,NA
"641","BLZ",1976,NA
"642","BLZ",1977,NA
"643","BLZ",1978,NA
"644","BLZ",1979,NA
"645","BLZ",1980,NA
"646","BLZ",1981,NA
"647","BLZ",1982,NA
"648","BLZ",1983,NA
"649","BLZ",1984,NA
"650","BLZ",1985,NA
"651","BLZ",1986,NA
"652","BLZ",1987,NA
"653","BLZ",1988,NA
"654","BLZ",1989,NA
"655","BLZ",1990,NA
"656","BLZ",1991,1075.97017107295
"657","BLZ",1992,945.474335338346
"658","BLZ",1993,918.496169405653
"659","BLZ",1994,684.624297936485
"660","BLZ",1995,463.638822560039
"661","BLZ",1996,425.698514327795
"662","BLZ",1997,575.524206366307
"663","BLZ",1998,NA
"664","BLZ",1999,NA
"665","BLZ",2000,NA
"666","BLZ",2001,NA
"667","BLZ",2002,NA
"668","BLZ",2003,NA
"669","BLZ",2004,NA
"670","BLZ",2005,NA
"671","BLZ",2006,NA
"672","BLZ",2007,NA
"673","BLZ",2008,NA
"674","BLZ",2009,NA
"675","BLZ",2010,NA
"676","BLZ",2011,NA
"677","BLZ",2012,NA
"678","BLZ",2013,NA
"679","BLZ",2014,NA
"680","BLZ",2015,NA
"681","BLZ",2016,NA
"682","BLZ",2017,NA
"683","BMU",1996,NA
"684","BMU",1997,NA
"685","BMU",1998,NA
"686","BMU",1999,NA
"687","BMU",2000,NA
"688","BMU",2001,NA
"689","BMU",2002,NA
"690","BMU",2003,NA
"691","BMU",2004,NA
"692","BMU",2005,NA
"693","BMU",2006,NA
"694","BMU",2007,NA
"695","BMU",2008,NA
"696","BMU",2009,NA
"697","BMU",2010,NA
"698","BMU",2011,NA
"699","BMU",2012,NA
"700","BMU",2013,NA
"701","BOL",1960,NA
"702","BOL",1961,NA
"703","BOL",1962,NA
"704","BOL",1963,NA
"705","BOL",1964,NA
"706","BOL",1965,NA
"707","BOL",1966,NA
"708","BOL",1967,NA
"709","BOL",1968,NA
"710","BOL",1969,NA
"711","BOL",1970,NA
"712","BOL",1971,NA
"713","BOL",1972,NA
"714","BOL",1973,NA
"715","BOL",1974,NA
"716","BOL",1975,NA
"717","BOL",1976,NA
"718","BOL",1977,NA
"719","BOL",1978,NA
"720","BOL",1979,NA
"721","BOL",1980,NA
"722","BOL",1981,NA
"723","BOL",1982,NA
"724","BOL",1983,NA
"725","BOL",1984,NA
"726","BOL",1985,NA
"727","BOL",1986,NA
"728","BOL",1987,NA
"729","BOL",1988,NA
"730","BOL",1989,NA
"731","BOL",1990,NA
"732","BOL",1991,15.4667152424433
"733","BOL",1992,19.6534538330369
"734","BOL",1993,10.9484713806334
"735","BOL",1994,2.09146765272098
"736","BOL",1995,2.74237374564866
"737","BOL",1996,2.14350713155113
"738","BOL",1997,6.27867953305591
"739","BOL",1998,20.6382067405797
"740","BOL",1999,26.6500857160774
"741","BOL",2000,30.7893706691359
"742","BOL",2001,28.5035959715727
"743","BOL",2002,30.4561268691507
"744","BOL",2003,33.5804632689392
"745","BOL",2004,32.1091193446952
"746","BOL",2005,24.5047573231266
"747","BOL",2006,16.5037374596172
"748","BOL",2007,22.0870653398834
"749","BOL",2008,NA
"750","BOL",2009,NA
"751","BOL",2010,NA
"752","BOL",2011,NA
"753","BOL",2012,NA
"754","BOL",2013,NA
"755","BOL",2014,NA
"756","BOL",2015,NA
"757","BOL",2016,NA
"758","BOL",2017,NA
"759","BRA",1965,NA
"760","BRA",1966,NA
"761","BRA",1967,NA
"762","BRA",1968,NA
"763","BRA",1969,NA
"764","BRA",1970,NA
"765","BRA",1971,NA
"766","BRA",1972,NA
"767","BRA",1973,NA
"768","BRA",1974,NA
"769","BRA",1975,NA
"770","BRA",1976,NA
"771","BRA",1977,NA
"772","BRA",1978,NA
"773","BRA",1979,NA
"774","BRA",1980,NA
"775","BRA",1981,NA
"776","BRA",1982,NA
"777","BRA",1983,NA
"778","BRA",1984,NA
"779","BRA",1985,NA
"780","BRA",1986,NA
"781","BRA",1987,NA
"782","BRA",1988,NA
"783","BRA",1989,NA
"784","BRA",1990,NA
"785","BRA",1991,151.944363222424
"786","BRA",1992,123.379276762807
"787","BRA",1993,124.389060032154
"788","BRA",1994,299.606116681142
"789","BRA",1995,425.825415055422
"790","BRA",1996,289.092581397502
"791","BRA",1997,358.056392525166
"792","BRA",1998,290.238819731801
"793","BRA",1999,305.52078433084
"794","BRA",2000,271.661816999365
"795","BRA",2001,263.357987066399
"796","BRA",2002,230.950835418557
"797","BRA",2003,230.216807524456
"798","BRA",2004,260.984458918264
"799","BRA",2005,285.265818105695
"800","BRA",2006,333.657420777028
"801","BRA",2007,370.245609518517
"802","BRA",2008,314.068171238876
"803","BRA",2009,401.127508410748
"804","BRA",2010,382.940054326168
"805","BRA",2011,378.222236410676
"806","BRA",2012,542.402044142752
"807","BRA",2013,NA
"808","BRA",2014,NA
"809","BRA",2015,NA
"810","BRA",2016,NA
"811","BRA",2017,NA
"812","BRB",1975,NA
"813","BRB",1976,NA
"814","BRB",1977,NA
"815","BRB",1978,NA
"816","BRB",1979,NA
"817","BRB",1980,NA
"818","BRB",1981,NA
"819","BRB",1982,NA
"820","BRB",1983,NA
"821","BRB",1984,NA
"822","BRB",1985,NA
"823","BRB",1986,NA
"824","BRB",1987,NA
"825","BRB",1988,NA
"826","BRB",1989,NA
"827","BRB",1990,NA
"828","BRB",1991,4798.79743146349
"829","BRB",1992,4167.02298392591
"830","BRB",1993,4700.61603798081
"831","BRB",1994,4886.5480336153
"832","BRB",1995,5324.73142349269
"833","BRB",1996,4501.33361205075
"834","BRB",1997,4610.8411823099
"835","BRB",1998,5096.66551249093
"836","BRB",1999,5105.02127057362
"837","BRB",2000,6031.20428250227
"838","BRB",2001,5403.74349461752
"839","BRB",2002,5839.00303731531
"840","BRB",2003,5289.12833993787
"841","BRB",2004,6302.15104181086
"842","BRB",2005,7697.7283147445
"843","BRB",2006,NA
"844","BRB",2007,NA
"845","BRB",2008,NA
"846","BRB",2009,NA
"847","BRB",2010,NA
"848","BRB",2011,NA
"849","BRB",2012,NA
"850","BRB",2013,NA
"851","BRB",2014,NA
"852","BRB",2015,NA
"853","BRB",2016,NA
"854","BRN",1989,NA
"855","BRN",1990,NA
"856","BRN",1991,NA
"857","BRN",1992,NA
"858","BRN",1993,NA
"859","BRN",1994,NA
"860","BRN",1995,NA
"861","BRN",1996,NA
"862","BRN",1997,NA
"863","BRN",1998,NA
"864","BRN",1999,NA
"865","BRN",2000,NA
"866","BRN",2001,NA
"867","BRN",2002,NA
"868","BRN",2003,NA
"869","BRN",2004,NA
"870","BRN",2005,NA
"871","BRN",2006,NA
"872","BRN",2007,NA
"873","BRN",2008,NA
"874","BRN",2009,NA
"875","BRN",2010,NA
"876","BRN",2011,NA
"877","BRN",2012,NA
"878","BRN",2013,NA
"879","BRN",2014,NA
"880","BRN",2015,NA
"881","BRN",2016,NA
"882","BRN",2017,NA
"883","BTN",1980,NA
"884","BTN",1981,NA
"885","BTN",1982,NA
"886","BTN",1983,NA
"887","BTN",1984,NA
"888","BTN",1985,NA
"889","BTN",1986,NA
"890","BTN",1987,NA
"891","BTN",1988,NA
"892","BTN",1989,NA
"893","BTN",1990,NA
"894","BTN",1991,131.340968483006
"895","BTN",1992,141.34677360284
"896","BTN",1993,146.353053522213
"897","BTN",1994,189.838046572278
"898","BTN",1995,207.736690923029
"899","BTN",1996,203.118706854476
"900","BTN",1997,155.834462783739
"901","BTN",1998,82.5286398072398
"902","BTN",1999,115.915620523914
"903","BTN",2000,108.281133181454
"904","BTN",2001,109.228536151891
"905","BTN",2002,114.66167768033
"906","BTN",2003,132.135311104207
"907","BTN",2004,111.960139057053
"908","BTN",2005,130.556170035643
"909","BTN",2006,172.621670312237
"910","BTN",2007,166.686488411725
"911","BTN",2008,167.151570696011
"912","BTN",2009,193.894254551018
"913","BTN",2010,NA
"914","BTN",2011,NA
"915","BTN",2012,NA
"916","BTN",2013,NA
"917","BTN",2014,NA
"918","BTN",2015,NA
"919","BTN",2016,NA
"920","BTN",2017,NA
"921","BWA",1960,NA
"922","BWA",1961,NA
"923","BWA",1962,NA
"924","BWA",1963,NA
"925","BWA",1964,NA
"926","BWA",1965,NA
"927","BWA",1966,NA
"928","BWA",1967,NA
"929","BWA",1968,NA
"930","BWA",1969,NA
"931","BWA",1970,NA
"932","BWA",1971,NA
"933","BWA",1972,NA
"934","BWA",1973,NA
"935","BWA",1974,NA
"936","BWA",1975,NA
"937","BWA",1976,NA
"938","BWA",1977,NA
"939","BWA",1978,NA
"940","BWA",1979,NA
"941","BWA",1980,NA
"942","BWA",1981,NA
"943","BWA",1982,NA
"944","BWA",1983,NA
"945","BWA",1984,NA
"946","BWA",1985,NA
"947","BWA",1986,NA
"948","BWA",1987,NA
"949","BWA",1988,NA
"950","BWA",1989,NA
"951","BWA",1990,NA
"952","BWA",1991,1159.16641830167
"953","BWA",1992,1508.99876091423
